# time(s)	globalX	globalY	globalZ	magX	magY	magZ	gyroAngle	pitch	floorLabel
26.12	0.0404	-0.0389	0.1014	20.77	-4.91	-40.34	58.14	1.66	ground
26.14	-0.0934	-0.0461	0.9873	19.77	-4.54	-40.23	58.18	7.18	ground
26.16	0.4053	-0.1238	0.8962	20.84	-5.11	-39.19	58.17	-1.53	ground
26.18	0.2139	-0.3915	1.7045	20.82	-4.60	-39.60	58.12	-3.67	ground
26.20	-0.2947	0.0224	1.9338	20.60	-4.27	-40.12	58.08	0.58	ground
26.22	-0.3101	-0.2408	2.4782	19.98	-4.66	-38.31	58.13	1.06	ground
26.24	0.1476	-0.3061	2.3828	18.83	-4.71	-39.26	58.04	2.61	ground
26.26	-0.0532	-0.0722	2.5446	19.92	-3.61	-40.42	58.10	-1.62	ground
26.28	-0.0079	0.2202	2.4423	20.18	-6.60	-40.37	58.16	-2.49	ground
26.30	0.3218	0.0557	2.3863	18.12	-5.80	-39.21	58.16	-4.60	ground
26.32	0.2277	-0.1593	1.7262	20.17	-4.97	-39.80	58.10	-4.10	ground
26.34	0.3990	-0.1714	1.3693	19.90	-5.73	-41.12	58.13	-1.25	ground
26.36	-0.5795	0.1907	0.5796	18.70	-5.40	-39.11	58.12	-0.35	ground
26.38	0.0760	-0.7190	0.4295	19.67	-3.71	-38.74	58.05	6.20	ground
26.40	0.2084	0.2392	-0.4274	19.69	-5.15	-38.82	58.16	-5.08	ground
26.42	-0.4580	-0.5622	-0.9457	21.93	-6.83	-38.46	58.12	1.01	ground
26.44	-0.1965	-0.4246	-1.3693	20.22	-5.42	-37.93	58.06	-2.18	ground
26.46	-0.2521	-0.1543	-2.0352	21.04	-4.94	-38.27	58.08	0.67	ground
26.48	0.0065	0.6510	-2.1095	19.88	-4.96	-39.66	58.09	-1.66	ground
26.50	0.4884	0.5032	-2.2325	18.13	-4.44	-40.21	58.17	3.11	ground
26.52	0.6068	0.2119	-2.4464	20.67	-4.53	-41.83	58.16	3.09	ground
26.54	-0.2443	0.1070	-2.7145	19.34	-5.14	-39.99	58.16	-0.34	ground
26.56	0.1580	-0.5587	-2.3544	19.66	-6.19	-39.48	58.18	4.32	ground
26.58	0.1676	0.0470	-1.9652	18.95	-5.44	-39.96	58.20	2.28	ground
26.60	0.1163	-0.1648	-1.9931	20.07	-5.62	-41.89	58.22	4.18	ground
26.62	0.1197	-0.2450	-1.4203	21.07	-5.29	-40.29	58.25	-0.13	ground
26.64	0.0911	0.0464	-0.6111	20.93	-4.31	-39.35	58.26	2.86	ground
26.66	0.5063	-0.1413	-0.1478	21.59	-4.60	-41.03	58.25	-2.30	ground
26.68	0.3307	0.2608	0.4374	21.73	-4.18	-39.83	58.30	-2.61	ground
26.70	-0.3180	-0.5808	1.1992	17.95	-5.38	-39.57	58.30	6.54	ground
26.72	0.2387	0.0225	1.4885	18.81	-3.49	-38.88	58.35	-3.26	ground
26.74	0.2677	-0.2637	1.9425	18.19	-4.33	-38.29	58.42	-1.31	ground
26.76	0.0945	-0.1229	2.5821	20.63	-4.89	-40.38	58.40	-5.69	ground
26.78	0.3394	0.0914	2.3642	19.31	-4.40	-39.82	58.53	-2.54	ground
26.80	0.0564	-0.3352	2.3754	19.51	-5.68	-39.78	58.50	-2.98	ground
26.82	0.0601	0.0493	2.5309	19.78	-7.11	-39.35	58.48	-2.01	ground
26.84	0.0364	-0.0637	2.3785	20.38	-5.61	-39.46	58.51	0.90	ground
26.86	-0.6055	-0.1982	1.9618	18.51	-4.25	-38.57	58.55	1.62	ground
26.88	-0.0241	-0.1412	1.5102	18.74	-4.92	-42.33	58.56	-3.02	ground
26.90	-0.2005	-0.0464	1.5509	20.00	-5.14	-39.58	58.61	-2.37	ground
26.92	-0.3559	-0.2304	0.7314	21.20	-5.85	-39.51	58.63	3.25	ground
26.94	0.4302	0.0021	0.0158	19.97	-6.96	-40.24	58.75	5.12	ground
26.96	0.1513	-0.0835	-0.3002	19.21	-3.58	-42.26	58.75	3.77	ground
26.98	-0.0089	-0.1834	-0.9948	17.85	-5.21	-40.06	58.72	-4.94	ground
27.00	-0.1694	0.4770	-1.5074	20.95	-5.43	-40.71	58.70	3.57	ground
27.02	0.0889	0.1246	-1.8013	19.26	-5.67	-38.32	58.73	5.56	ground
27.04	0.2974	-0.1148	-2.3995	18.85	-3.75	-39.62	58.77	-5.09	ground
27.06	-0.2481	0.0438	-2.3606	18.28	-4.12	-40.80	58.79	3.25	ground
27.08	-0.0014	-0.3080	-2.2113	18.56	-5.97	-42.05	58.76	0.68	ground
27.10	0.2604	-0.1310	-2.3858	19.04	-3.84	-39.41	58.82	-0.98	ground
27.12	-0.5808	-0.0960	-2.3445	19.76	-5.15	-39.30	58.93	0.32	ground
27.14	-0.0173	-0.3740	-2.0800	18.79	-5.61	-40.22	58.94	1.33	ground
27.16	-0.1288	0.1162	-1.6792	20.19	-5.29	-39.40	59.04	3.47	ground
27.18	-0.0401	-0.1517	-1.1870	19.75	-5.78	-40.35	59.09	3.32	ground
27.20	-0.1505	-0.1066	-0.6784	22.22	-6.32	-38.93	59.21	-4.52	ground
27.22	0.0413	-0.1706	0.0746	18.30	-4.22	-39.01	59.24	-1.95	ground
27.24	0.5771	0.8877	0.2393	20.16	-5.22	-41.64	59.26	0.28	ground
27.26	-0.0972	-0.1988	1.1652	20.17	-4.38	-41.40	59.31	4.72	ground
27.28	0.0875	-0.6206	1.4629	18.97	-4.71	-37.97	59.30	-8.18	ground
27.30	0.5984	-0.4800	1.9828	20.10	-4.45	-39.07	59.33	-1.83	ground
27.32	-0.1650	0.2278	2.0656	20.77	-7.05	-41.26	59.41	-4.58	ground
27.34	0.5444	0.4009	2.6284	20.10	-5.87	-41.57	59.46	-4.11	ground
27.36	0.0016	-0.2045	2.6866	21.38	-4.43	-39.79	59.47	2.96	ground
27.38	0.5346	0.3837	2.5871	17.82	-6.27	-41.14	59.49	-1.60	ground
27.40	0.2251	0.2225	2.0349	19.16	-4.63	-40.32	59.53	-7.00	ground
27.42	0.0921	-0.0568	2.0901	21.48	-6.39	-40.05	59.58	-0.48	ground
27.44	-0.0197	-0.0781	1.6300	20.91	-4.98	-40.09	59.63	6.11	ground
27.46	-0.1872	0.0543	0.8520	20.54	-3.39	-38.87	59.65	-5.42	ground
27.48	0.0227	0.2632	0.5570	21.23	-4.23	-38.17	59.62	1.60	ground
27.50	0.2692	0.1192	0.0547	18.08	-6.85	-40.48	59.60	4.70	ground
27.52	-0.0039	-0.2030	-0.4773	20.80	-4.15	-41.13	59.63	-0.15	ground
27.54	-0.0950	-0.0523	-1.0662	21.06	-3.18	-39.61	59.68	5.78	ground
27.56	-0.0752	0.5944	-1.5255	19.34	-2.20	-38.37	59.73	-1.98	ground
27.58	0.2977	0.0754	-1.7447	22.63	-4.52	-40.40	59.70	4.34	ground
27.60	0.3675	0.2608	-2.0782	20.20	-6.36	-39.15	59.70	3.63	ground
27.62	-0.2001	0.1620	-2.8732	17.81	-4.57	-40.84	59.65	-0.10	ground
27.64	-0.2006	0.0820	-2.5474	20.38	-3.40	-39.98	59.59	-4.46	ground
27.66	0.1138	0.0326	-2.4538	19.28	-5.19	-41.16	59.61	-3.01	ground
27.68	0.4583	0.2692	-2.4974	21.16	-3.96	-39.99	59.69	-7.03	ground
27.70	0.3438	0.2156	-1.9122	20.55	-5.84	-40.12	59.70	1.78	ground
27.72	-0.3756	0.0792	-1.3325	19.40	-4.63	-39.39	59.81	1.42	ground
27.74	-0.0792	-0.2081	-1.1989	21.50	-7.49	-38.22	59.81	0.24	ground
27.76	-0.2792	0.1157	-0.4488	20.94	-5.95	-40.39	59.82	-0.37	ground
27.78	-0.0803	-0.0201	-0.0745	19.17	-5.01	-42.00	59.78	4.07	ground
27.80	0.4813	-0.0925	0.5209	19.85	-5.36	-40.20	59.77	0.89	ground
27.82	-0.4268	0.8036	1.3706	20.52	-6.30	-39.70	59.72	-1.66	ground
27.84	-0.4857	-0.4617	1.5363	19.64	-5.50	-39.80	59.65	0.44	ground
27.86	-0.2486	0.2876	2.0732	19.67	-4.67	-40.16	59.60	6.14	ground
27.88	0.0862	-0.2588	2.0074	20.04	-5.09	-38.51	59.62	1.87	ground
27.90	0.1862	0.0394	2.7351	18.93	-4.94	-39.86	59.59	-1.17	ground
27.92	0.1312	0.7706	2.5886	17.77	-4.27	-40.10	59.57	-0.13	ground
27.94	0.3527	-0.2887	2.3861	20.24	-5.34	-40.78	59.60	1.39	ground
27.96	-0.5289	-0.2172	2.2921	18.01	-3.64	-41.75	59.54	-1.26	ground
27.98	0.3565	-0.0053	1.6742	19.01	-5.99	-39.67	59.55	-1.53	ground
28.00	-0.0936	-0.2542	1.6468	18.23	-3.07	-39.75	59.60	-0.03	ground
28.02	0.2194	0.2652	0.9298	18.35	-3.89	-41.06	59.66	4.56	ground
28.04	-0.3970	-0.1604	0.4069	20.43	-5.36	-40.04	59.69	2.37	ground
28.06	0.0015	0.1962	-0.1994	19.78	-5.29	-40.14	59.70	-1.23	ground
28.08	0.0709	-0.3988	-0.7695	19.74	-4.79	-40.62	59.68	2.61	ground
28.10	0.3467	-0.5420	-1.1002	18.68	-4.40	-40.79	59.69	0.03	ground
28.12	-0.4756	-0.0687	-1.6266	19.34	-3.91	-39.59	59.78	1.03	ground
28.14	0.0092	-0.4706	-1.9431	20.38	-6.34	-40.23	59.80	0.76	ground
28.16	-0.3256	0.4555	-2.3140	19.95	-4.56	-40.59	59.81	-6.33	ground
28.18	0.1516	-0.4589	-2.3897	20.82	-7.12	-40.86	59.84	-9.14	ground
28.20	0.2332	-0.3113	-2.5579	20.97	-5.18	-40.13	59.86	0.68	ground
28.22	0.3862	0.1241	-2.0618	19.75	-3.55	-39.08	59.88	-2.56	ground
28.24	-0.1605	-0.1759	-2.4106	18.15	-6.42	-39.79	59.87	-4.92	ground
28.26	0.2782	-0.4555	-1.6546	19.24	-6.60	-40.24	59.86	-2.47	ground
28.28	0.4083	0.6120	-1.2130	19.90	-4.78	-39.69	59.92	2.77	ground
28.30	-0.4930	-0.3005	-1.0481	19.22	-3.61	-38.64	59.83	1.07	ground
28.32	0.1837	-0.0589	-0.0412	18.95	-4.67	-39.51	59.87	2.32	ground
28.34	0.2876	-0.0628	0.3376	20.07	-6.90	-39.74	59.85	1.36	ground
28.36	-0.0776	0.2131	0.8883	22.43	-6.68	-39.36	59.77	-2.76	ground
28.38	-0.3632	0.1387	1.2633	19.51	-4.90	-40.16	59.73	2.33	ground
28.40	0.2829	-0.2480	1.6788	20.00	-6.18	-39.82	59.74	1.76	ground
28.42	-0.3599	-0.0977	2.0451	18.69	-4.86	-40.49	59.75	-0.35	ground
28.44	-0.0535	-0.0681	2.3944	21.24	-4.80	-41.55	59.80	0.18	ground
28.46	-0.0120	0.2247	2.6863	20.87	-5.49	-39.66	59.85	2.38	ground
28.48	0.2147	-0.3505	2.5175	20.81	-3.19	-39.65	59.78	-2.25	ground
28.50	-0.1880	0.6054	2.2409	21.36	-4.41	-40.29	59.81	3.26	ground
28.52	-0.2054	-0.2278	2.2675	19.57	-3.79	-38.96	59.85	1.70	ground
28.54	0.0297	-0.0026	1.9389	19.70	-4.08	-40.72	59.87	0.01	ground
28.56	0.3019	-0.3480	1.4642	21.71	-5.15	-41.77	59.91	4.59	ground
28.58	0.6862	-0.3894	0.9734	20.63	-5.19	-40.70	59.82	-3.88	ground
28.60	-0.4522	-0.2623	0.2727	17.78	-5.30	-41.54	59.78	-1.38	ground
28.62	0.0946	-0.2912	-0.3903	20.45	-4.32	-39.66	59.86	-2.05	ground
28.64	-0.3260	-0.1243	-0.9326	19.42	-5.65	-40.75	59.86	1.07	ground
28.66	0.3056	-0.2937	-1.5583	20.90	-3.27	-39.02	59.98	3.55	ground
28.68	-0.2816	0.2087	-1.7211	20.41	-5.75	-39.04	59.92	-2.95	ground
28.70	-0.2024	-0.2349	-2.1233	18.26	-4.79	-40.92	60.01	9.92	ground
28.72	-0.1768	-0.2681	-2.4235	20.27	-5.23	-40.81	59.99	-1.99	ground
28.74	-0.0229	-0.1179	-2.9274	20.21	-5.45	-39.47	60.04	1.08	ground
28.76	0.0970	0.2979	-2.6711	20.36	-2.83	-39.02	60.04	0.01	ground
28.78	0.1451	0.0645	-2.1894	20.58	-5.44	-42.01	60.05	0.14	ground
28.80	-0.0017	-0.0299	-2.2105	21.50	-5.30	-39.72	60.09	-2.38	ground
28.82	-0.3990	-0.4299	-1.7025	20.41	-5.66	-42.20	60.07	3.20	ground
28.84	0.2183	-0.3428	-1.5215	20.02	-4.96	-40.55	60.12	-2.56	ground
28.86	-0.0159	-0.3835	-0.5866	21.15	-5.10	-38.91	60.12	-5.31	ground
28.88	0.3485	0.3921	-0.2725	22.24	-6.12	-36.99	60.14	-3.37	ground
28.90	-0.2123	0.1592	0.3568	20.92	-5.42	-40.24	60.01	4.34	ground
28.92	-0.4807	-0.2585	1.2105	20.21	-4.39	-41.25	60.01	3.75	ground
28.94	-0.0102	-0.1693	1.5935	20.43	-3.97	-40.51	60.08	-6.02	ground
28.96	0.3888	-0.2476	1.7548	20.26	-4.98	-39.93	60.12	2.44	ground
28.98	0.0483	-0.2658	2.0548	20.02	-4.94	-40.67	60.18	-5.95	ground
29.00	-0.0599	0.1381	2.3288	22.17	-5.36	-40.92	60.19	-0.08	ground
29.02	-0.2611	-0.0863	2.5668	19.25	-5.50	-40.43	60.28	-3.62	ground
29.04	0.5273	0.6244	2.4604	21.15	-5.92	-39.60	60.31	2.67	ground
29.06	-0.3089	0.3751	2.2765	19.87	-6.56	-40.17	60.28	1.66	ground
29.08	-0.2176	0.3928	2.2966	18.52	-5.70	-40.88	60.34	2.94	ground
29.10	0.1710	0.2014	1.6942	19.81	-4.10	-40.67	60.39	-0.89	ground
29.12	-0.5568	-0.1268	1.6040	19.45	-5.42	-40.41	60.43	-0.57	ground
29.14	0.3824	0.1793	0.7562	20.58	-5.35	-41.00	60.42	-4.50	ground
29.16	0.1873	-0.1046	0.4561	20.09	-5.37	-40.71	60.45	-3.09	ground
29.18	0.2698	0.4891	-0.3220	18.98	-3.76	-39.36	60.52	2.85	ground
29.20	0.1674	0.1213	-0.7759	21.47	-5.93	-40.23	60.56	1.10	ground
29.22	-0.0483	0.0787	-1.5269	21.09	-4.72	-41.75	60.49	0.31	ground
29.24	-0.3189	0.0381	-1.9718	21.59	-5.07	-38.98	60.47	3.79	ground
29.26	-0.0420	0.5221	-2.1065	20.24	-4.93	-39.58	60.45	-3.90	ground
29.28	-0.2926	-0.4301	-2.2480	19.96	-4.76	-41.38	60.42	2.16	ground
29.30	0.1458	0.5515	-2.4890	20.70	-4.94	-40.37	60.32	-3.54	ground
29.32	0.2420	-0.0558	-2.6597	19.42	-4.21	-40.79	60.43	4.43	ground
29.34	0.4430	-0.4218	-2.5167	20.13	-5.03	-39.32	60.39	1.63	ground
29.36	0.1115	-0.2257	-2.2549	19.82	-3.26	-40.37	60.36	2.89	ground
29.38	0.2774	-0.4952	-1.9302	18.54	-4.96	-40.07	60.28	-2.10	ground
29.40	-0.0891	0.1961	-1.1880	20.13	-6.70	-40.19	60.33	6.55	ground
29.42	-0.1435	-0.3115	-0.5136	19.56	-4.36	-41.48	60.33	6.00	ground
29.44	0.1421	0.0506	-0.1276	19.76	-4.61	-38.59	60.33	1.29	ground
29.46	-0.1159	0.3403	0.0985	20.36	-4.97	-39.34	60.32	3.53	ground
29.48	0.0808	-0.2016	0.9498	21.27	-5.26	-40.75	60.36	-0.91	ground
29.50	-0.3184	-0.0804	1.4450	19.15	-7.11	-39.81	60.34	-3.81	ground
29.52	-0.2645	-0.3910	2.2000	19.66	-6.95	-39.03	60.25	2.39	ground
29.54	0.1906	-0.1165	1.9872	19.23	-3.35	-39.94	60.20	-2.76	ground
29.56	0.2660	0.7722	2.3549	19.17	-5.59	-38.44	60.14	3.93	ground
29.58	-0.2957	0.2334	2.7541	19.41	-4.03	-37.08	60.17	3.14	ground
29.60	0.2012	-0.0794	2.5232	19.80	-6.60	-40.13	60.22	0.71	ground
29.62	-0.1598	-0.1835	2.3726	20.59	-6.05	-40.58	60.30	0.54	ground
29.64	0.0050	-0.0128	2.0211	20.32	-4.32	-40.99	60.23	2.97	ground
29.66	0.4251	0.0390	1.6671	18.94	-5.10	-42.21	60.27	0.82	ground
29.68	0.2422	-0.1257	1.2656	21.29	-4.46	-38.75	60.25	-1.21	ground
29.70	0.2388	0.1590	0.5003	20.94	-5.01	-40.35	60.41	-4.54	ground
29.72	0.5726	-0.2860	0.1945	19.10	-5.21	-39.12	60.49	2.88	ground
29.74	-0.2112	-0.2875	-0.7052	21.22	-5.68	-38.92	60.58	1.10	ground
29.76	-0.2958	0.1111	-0.9867	20.33	-6.19	-41.08	60.63	8.27	ground
29.78	-0.2166	-0.3506	-1.4930	19.84	-3.60	-40.93	60.66	-0.29	ground
29.80	-0.0764	0.2187	-2.0187	20.36	-3.43	-38.26	60.65	0.91	ground
29.82	-0.7064	-0.0043	-2.2380	19.97	-6.04	-40.07	60.63	0.98	ground
29.84	-0.0622	-0.5484	-2.5225	20.55	-6.10	-40.66	60.60	1.95	ground
29.86	-0.1634	0.0328	-2.6606	20.19	-5.35	-41.05	60.64	-2.90	ground
29.88	0.2351	-0.5055	-2.4962	19.66	-4.66	-40.14	60.73	-0.23	ground
29.90	0.1057	0.2080	-2.4277	17.97	-5.18	-38.49	60.72	2.48	ground
29.92	-0.1802	-0.0746	-1.9173	20.53	-4.50	-39.31	60.69	-1.00	ground
29.94	0.1770	0.5553	-1.7417	19.63	-5.05	-39.82	60.63	2.37	ground
29.96	0.2170	0.3214	-0.9860	20.78	-5.11	-38.41	60.65	0.29	ground
29.98	-0.2306	-0.3182	-0.7379	20.48	-2.59	-38.60	60.72	1.21	ground
30.00	-0.1479	-0.6062	-0.0849	19.65	-5.53	-39.67	60.79	11.45	up
30.02	-0.6676	-0.2265	0.6913	21.02	-3.36	-37.22	60.87	7.32	up
30.04	-0.3272	-0.3664	1.7287	20.20	-3.55	-40.25	60.90	3.64	up
30.06	-0.2227	0.5477	2.2465	20.16	-4.50	-38.90	60.92	7.20	up
30.08	0.0222	-0.0031	2.7202	19.86	-6.93	-40.39	60.99	5.52	up
30.10	-0.2836	0.2800	3.2417	21.68	-4.97	-39.10	60.94	1.62	up
30.12	-0.1540	-0.0855	3.1044	19.29	-5.51	-40.25	60.93	7.68	up
30.14	-0.3676	-0.0539	3.4933	19.68	-4.98	-39.54	61.03	8.60	up
30.16	0.0513	-0.0098	3.7003	18.76	-6.06	-37.61	60.98	11.06	up
30.18	0.1277	0.3320	3.1483	20.73	-4.24	-39.05	60.99	4.58	up
30.20	0.1207	0.0935	2.7070	19.42	-4.02	-39.52	61.03	8.27	up
30.22	0.0037	-0.3172	2.2100	19.53	-3.83	-40.77	61.05	11.38	up
30.24	-0.4623	0.4868	1.5847	19.48	-5.38	-39.81	61.11	6.28	up
30.26	-0.1860	-0.0878	0.3994	20.06	-6.06	-41.01	61.20	9.61	up
30.28	-0.1222	-0.1367	-0.3403	18.75	-4.65	-39.11	61.23	12.79	up
30.30	-0.1210	-0.8489	-0.8389	17.76	-3.24	-39.14	61.31	2.41	up
30.32	0.0225	0.1903	-1.7158	20.46	-4.93	-40.18	61.27	8.82	up
30.34	0.4277	0.0303	-2.0679	17.89	-4.55	-38.34	61.28	11.49	up
30.36	0.2436	0.0300	-2.8528	20.85	-5.23	-38.48	61.41	6.95	up
30.38	-0.2963	-0.1208	-3.4935	21.56	-5.50	-39.85	61.51	12.16	up
30.40	0.2035	-0.1726	-3.6282	19.84	-4.34	-39.43	61.46	9.90	up
30.42	0.1921	-0.1109	-3.9100	21.30	-5.11	-40.59	61.47	13.31	up
30.44	-0.2418	0.1389	-3.4140	19.98	-4.60	-40.27	61.48	9.75	up
30.46	0.2547	0.1917	-3.1163	21.60	-4.49	-41.08	61.51	13.56	up
30.48	-0.0481	-0.0693	-2.7035	19.54	-4.65	-40.48	61.59	8.90	up
30.50	-0.4230	0.2847	-1.8954	17.64	-4.44	-40.10	61.69	3.90	up
30.52	0.1366	-0.0237	-1.1900	19.92	-5.85	-41.66	61.70	6.11	up
30.54	0.0651	-0.1513	-0.6381	21.71	-5.91	-39.42	61.77	11.06	up
30.56	-0.0683	0.0595	-0.1443	20.53	-5.04	-38.98	61.81	11.00	up
30.58	-0.0112	-0.4078	1.0479	19.48	-5.02	-40.01	61.82	7.07	up
30.60	-0.2157	0.0698	1.7694	20.33	-5.52	-42.70	61.74	13.41	up
30.62	0.1830	-0.4627	2.3775	20.97	-4.76	-40.25	61.80	6.94	up
30.64	-0.0130	-0.3083	3.0044	19.91	-4.09	-41.39	61.84	9.39	up
30.66	0.0499	-0.6056	3.0630	22.63	-3.81	-40.61	61.87	9.30	up
30.68	0.1071	-0.0525	3.7547	19.48	-3.59	-38.55	61.83	4.01	up
30.70	-0.3464	0.4829	3.3492	21.00	-6.31	-42.43	61.94	7.67	up
30.72	-0.2683	-0.0351	3.4672	20.76	-6.16	-40.82	61.96	15.14	up
30.74	-0.6630	0.1931	2.7925	19.30	-5.29	-39.17	61.91	5.23	up
30.76	0.1694	0.7057	2.4418	19.58	-4.92	-40.70	61.85	9.88	up
30.78	-0.3637	0.1212	2.2129	21.02	-5.24	-40.78	61.90	4.54	up
30.80	0.0398	-0.2296	1.2493	20.14	-5.55	-37.97	61.94	5.20	up
30.82	0.1113	-0.1883	0.6518	20.34	-5.30	-39.62	61.93	3.76	up
30.84	0.1807	0.0002	-0.2281	18.36	-4.52	-39.07	61.96	10.82	up
30.86	-0.3612	-0.1899	-1.0554	20.66	-6.33	-39.51	62.00	5.39	up
30.88	-0.0195	-0.1674	-1.5581	20.29	-2.66	-39.84	62.02	11.80	up
30.90	0.5011	0.2956	-2.4314	19.94	-4.98	-38.74	62.00	6.41	up
30.92	0.5143	0.3078	-3.1742	20.36	-3.95	-38.09	62.05	8.38	up
30.94	0.2962	-0.4941	-3.3906	19.59	-5.58	-41.68	62.11	9.23	up
30.96	0.1012	-0.2455	-3.3839	19.41	-4.43	-40.04	62.14	3.15	up
30.98	-0.3015	-0.1392	-3.4271	19.76	-4.90	-40.04	62.11	8.61	up
31.00	0.2156	0.1797	-3.5638	19.54	-4.14	-40.43	62.05	9.05	up
31.02	-0.0474	0.3429	-3.1100	22.18	-5.20	-39.02	62.07	11.42	up
31.04	0.1682	0.8106	-2.6083	20.91	-3.45	-39.74	62.12	5.12	up
31.06	-0.1899	-0.1397	-1.9672	19.03	-6.49	-38.07	62.19	5.55	up
31.08	-0.0519	-0.1247	-1.4126	22.04	-4.05	-38.90	62.22	9.98	up
31.10	0.0492	0.1766	-0.5329	19.57	-4.88	-38.64	62.21	12.24	up
31.12	0.0739	-0.2047	0.2420	20.03	-6.02	-41.20	62.18	6.22	up
31.14	0.1481	-0.0423	1.2390	20.90	-3.05	-40.81	62.19	4.29	up
31.16	-0.1738	-0.1245	1.9595	18.03	-3.15	-40.72	62.20	7.05	up
31.18	-0.4030	-0.7865	2.4374	19.76	-7.07	-38.68	62.26	4.96	up
31.20	0.4874	0.0370	2.8963	19.43	-4.82	-40.97	62.25	9.19	up
31.22	0.7468	-0.0547	3.3215	20.21	-4.29	-40.94	62.24	4.76	up
31.24	0.1342	0.3814	3.3552	20.37	-4.56	-41.12	62.35	10.92	up
31.26	-0.3972	0.0016	3.3056	19.92	-3.48	-37.25	62.44	8.64	up
31.28	-0.2320	-0.3764	3.1594	19.88	-3.69	-40.14	62.40	11.01	up
31.30	0.1527	-0.0774	2.8599	21.07	-4.73	-39.47	62.49	0.73	up
31.32	0.4023	-0.6273	2.2848	20.30	-2.72	-41.14	62.44	2.73	up
31.34	-0.3639	-0.3633	1.8624	20.04	-4.06	-39.04	62.43	11.88	up
31.36	-0.0373	0.1907	1.2328	20.15	-5.35	-41.77	62.42	5.84	up
31.38	0.0588	-0.0742	0.1132	21.84	-5.55	-40.98	62.43	3.60	up
31.40	0.2594	0.2768	-0.4349	20.17	-3.76	-40.73	62.47	7.39	up
31.42	-0.1031	-0.5901	-1.2392	19.49	-5.79	-39.78	62.48	8.73	up
31.44	-0.4691	-0.0727	-1.8612	18.09	-5.41	-40.79	62.52	7.53	up
31.46	0.1864	-0.1427	-2.5230	18.57	-5.24	-38.48	62.51	9.40	up
31.48	0.3374	0.2868	-3.2194	19.53	-4.64	-39.50	62.54	9.00	up
31.50	-0.0248	0.2018	-3.5181	19.89	-5.19	-40.69	62.55	8.84	up
31.52	0.1216	0.1927	-3.4821	19.44	-6.32	-39.00	62.50	12.05	up
31.54	-0.1423	0.4624	-3.3123	20.35	-3.84	-40.39	62.53	7.96	up
31.56	-0.2537	-0.1104	-3.6023	19.43	-5.40	-40.59	62.54	7.87	up
31.58	0.3079	0.4005	-2.8552	19.09	-2.98	-39.10	62.52	10.41	up
31.60	0.1162	-0.3133	-2.2175	20.61	-4.70	-42.45	62.51	9.66	up
31.62	0.1471	-0.3243	-1.7856	21.37	-3.73	-39.27	62.50	5.29	up
31.64	0.4506	0.2258	-0.9571	18.89	-4.37	-40.71	62.49	7.72	up
31.66	-0.3165	-0.4514	-0.3691	20.24	-3.68	-40.71	62.59	9.31	up
31.68	-0.1656	0.1718	0.5079	18.09	-4.43	-38.04	62.70	6.24	up
31.70	0.0474	0.0304	1.0453	18.53	-4.76	-40.53	62.58	6.38	up
31.72	-0.1693	0.3216	1.6338	19.41	-3.91	-39.04	62.61	3.83	up
31.74	0.2349	-0.0178	2.7227	21.13	-2.51	-39.72	62.67	-0.65	up
31.76	-0.0562	0.0168	2.8979	19.22	-5.27	-39.62	62.67	6.88	up
31.78	-0.2978	0.1528	3.2865	19.18	-4.21	-40.25	62.72	8.38	up
31.80	0.0197	-0.1988	3.2851	20.04	-5.01	-40.30	62.82	4.71	up
31.82	0.0511	-0.2119	3.2419	20.04	-4.49	-38.47	62.76	12.13	up
31.84	0.2804	0.1423	3.2117	19.21	-4.96	-39.07	62.77	4.86	up
31.86	0.1179	-0.0088	2.7478	21.99	-7.16	-40.50	62.88	10.74	up
31.88	0.1383	-0.1222	2.3877	19.73	-5.20	-41.05	62.83	9.26	up
31.90	0.0961	-0.0248	1.7540	20.11	-4.00	-40.58	62.83	14.53	up
31.92	-0.0565	0.4784	1.0035	19.60	-5.77	-39.02	62.82	9.62	up
31.94	-0.2149	-0.1329	0.2116	20.44	-4.08	-38.82	62.88	3.66	up
31.96	0.0867	-0.1416	-0.3759	21.23	-4.82	-39.45	62.95	11.16	up
31.98	-0.0999	-0.5122	-1.5299	21.66	-5.19	-41.62	62.97	13.09	up
32.00	0.5069	-0.0127	-2.0655	19.24	-4.09	-39.25	62.98	2.68	up
32.02	0.4027	0.1971	-2.4700	21.10	-4.32	-38.70	62.90	9.92	up
32.04	0.1899	0.2509	-2.8983	20.55	-4.58	-39.83	62.98	10.58	up
32.06	0.1135	0.0325	-3.5921	20.97	-3.98	-38.02	62.98	7.36	up
32.08	-0.0264	0.2868	-3.5444	19.91	-4.80	-41.32	62.98	0.73	up
32.10	-0.3783	0.2194	-3.2343	19.81	-6.64	-39.32	63.04	7.11	up
32.12	-0.0649	0.3339	-3.1271	20.94	-5.38	-41.02	63.06	6.26	up
32.14	0.0304	0.2953	-2.7762	20.95	-6.80	-38.94	63.12	12.59	up
32.16	0.0688	0.4710	-2.2973	21.57	-4.34	-39.39	63.16	7.73	up
32.18	0.1409	-0.0509	-1.6661	20.20	-4.10	-38.20	63.18	6.76	up
32.20	0.2764	-0.3981	-0.8272	19.89	-4.06	-39.50	63.20	6.24	up
32.22	-0.2076	0.1991	-0.1258	17.54	-4.51	-40.40	63.15	8.98	up
